"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexM - NR1 Order2 SexM",0.341401449818865,0.594315053345732,19,0.574445233882139,1,"M"
"NR0 Order2 SexM - NR2 Order2 SexM",0.673856739665562,0.49635641298617,19,1.35760659484889,0.865598701364444,"M"
"NR0 Order2 SexM - NR3 Order2 SexM",0.704435637891518,0.462576568665669,19,1.52285196788827,0.865598701364444,"M"
"NR0 Order2 SexM - NR4 Order2 SexM",0.860738594194473,0.605395890588126,19,1.4217780589133,0.865598701364444,"M"
"NR0 Order2 SexM - NR5 Order2 SexM",0.127716061171938,0.558121240777772,19,0.228832110016023,1,"M"
"NR0 Order2 SexM - NR6 Order2 SexM",0.632769150783854,0.531416896538264,19,1.19072079737362,0.865598701364444,"M"
