"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexF - PR0 Order1 SexF",0.95206349206349,1.16685998377487,19,0.815919223644555,1,"F"
"NR1 Order2 SexF - PR1 Order1 SexF",-0.0231469456469428,1.20978368790145,19,-0.0191331275817536,1,"F"
"NR2 Order2 SexF - PR2 Order1 SexF",-0.313846153846155,0.82915961673989,19,-0.378511142498887,1,"F"
"NR3 Order2 SexF - PR3 Order1 SexF",1.05112942612943,1.32501642337464,19,0.793295394371292,1,"F"
"NR4 Order2 SexF - PR4 Order1 SexF",0.0759570494864662,0.516963090473908,19,0.146929347348251,1,"F"
"NR5 Order2 SexF - PR5 Order1 SexF",-0.0482884747879893,0.418284902248134,19,-0.115443982148186,1,"F"
"NR6 Order2 SexF - PR6 Order1 SexF",0.436851851851851,0.73417710083409,19,0.595022442617113,1,"F"
