"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"PR0 Order2 SexM - NR0 Order1 SexM",-0.53225108225108,1.08499157992339,19,-0.490557799802152,1,"M"
"PR1 Order2 SexM - NR1 Order1 SexM",-2.31943981943982,1.11604635904238,19,-2.07826476082053,0.257395333173435,"M"
"PR2 Order2 SexM - NR2 Order1 SexM",-1.73247354497354,0.76348626334777,19,-2.26916138265136,0.210581571591843,"M"
"PR3 Order2 SexM - NR3 Order1 SexM",-1.6234126984127,1.21569891247627,19,-1.3353739826138,0.790131560432259,"M"
"PR4 Order2 SexM - NR4 Order1 SexM",0.336594424094418,0.489550113473202,19,0.687558668317708,1,"M"
"PR5 Order2 SexM - NR5 Order1 SexM",-1.38021284271285,0.399117753480534,19,-3.45815947969391,0.0184364085058026,"M"
"PR6 Order2 SexM - NR6 Order1 SexM",-0.354820261437907,0.678386351817862,19,-0.523035672057818,1,"M"
