MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/18/2023 11:04:12,22.46,65.06,1.16.3,FR1,0,3.87,nan,1,Right,Left,0,1,0,0,nan,nan,16.84
4/18/2023 11:05:58,22.48,65.23,1.16.3,FR1,0,3.86,nan,1,Right,Left,0,2,0,0,nan,nan,0.04
4/18/2023 11:18:03,22.53,65.39,1.16.3,FR1,0,3.87,nan,1,Left,Left,1,2,0,0,nan,nan,0.32
4/18/2023 11:18:04,22.54,65.37,1.16.3,FR1,0,3.86,2,1,Pellet,Left,1,2,1,0,0.06,nan,nan
4/18/2023 11:22:15,22.53,65.43,1.16.3,FR1,0,3.87,nan,1,Left,Left,2,2,1,0,nan,nan,0.54
4/18/2023 11:22:27,22.53,65.50,1.16.3,FR1,0,3.87,1,1,Pellet,Left,2,2,2,0,11.75,263,nan
4/18/2023 11:29:56,22.50,65.36,1.16.3,FR1,0,3.87,nan,1,Left,Left,3,2,2,0,nan,nan,0.36
4/18/2023 11:32:06,22.54,65.45,1.16.3,FR1,0,3.87,1,1,Pellet,Left,3,2,3,0,Timed_out,579,nan
4/18/2023 11:42:46,22.46,65.21,1.16.3,FR1,0,3.87,nan,1,Left,Left,4,2,3,0,nan,nan,0.15
4/18/2023 11:49:18,22.46,65.03,1.16.3,FR1,0,3.86,1,1,Pellet,Left,4,2,4,0,Timed_out,1032,nan
4/18/2023 11:57:29,22.39,65.16,1.16.3,FR1,0,3.87,nan,1,Left,Left,5,2,4,0,nan,nan,0.09
4/18/2023 11:57:30,22.39,65.15,1.16.3,FR1,0,3.87,2,1,Pellet,Left,5,2,5,0,0.06,492,nan
4/18/2023 11:57:38,22.38,65.23,1.16.3,FR1,0,3.87,nan,1,Left,Left,6,2,5,0,nan,nan,0.12
4/18/2023 11:57:39,22.39,65.20,1.16.3,FR1,0,3.87,2,1,Pellet,Left,6,2,6,0,0.13,9,nan
4/18/2023 12:08:23,22.33,65.16,1.16.3,FR1,0,3.87,nan,1,Left,Left,7,2,6,0,nan,nan,0.18
4/18/2023 12:08:24,22.32,65.16,1.16.3,FR1,0,3.86,2,1,Pellet,Left,7,2,7,0,0.06,645,nan
4/18/2023 12:10:53,22.31,65.24,1.16.3,FR1,0,3.87,nan,1,Right,Left,7,3,7,0,nan,nan,0.50
4/18/2023 12:21:53,22.25,65.60,1.16.3,FR1,0,3.86,nan,1,Left,Left,8,3,7,0,nan,nan,0.11
4/18/2023 12:21:54,22.25,65.58,1.16.3,FR1,0,3.87,2,1,Pellet,Left,8,3,8,0,0.06,810,nan
4/18/2023 12:41:12,22.19,65.44,1.16.3,FR1,0,3.87,nan,1,Left,Left,9,3,8,0,nan,nan,0.02
4/18/2023 12:41:29,22.17,65.46,1.16.3,FR1,0,3.87,2,1,Pellet,Left,9,3,9,0,16.33,1175,nan
4/18/2023 12:41:43,22.20,65.46,1.16.3,FR1,0,3.87,nan,1,Left,Left,10,3,9,0,nan,nan,0.30
4/18/2023 12:44:27,22.23,65.55,1.16.3,FR1,0,3.86,nan,1,LeftWithPellet,Left,11,3,9,0,nan,nan,0.04
4/18/2023 12:48:37,22.20,65.50,1.16.3,FR1,0,3.87,1,1,Pellet,Left,11,3,10,0,Timed_out,427,nan
4/18/2023 12:48:47,22.21,65.52,1.16.3,FR1,0,3.86,nan,1,Left,Left,12,3,10,0,nan,nan,0.13
4/18/2023 12:48:49,22.21,65.52,1.16.3,FR1,0,3.87,2,1,Pellet,Left,12,3,11,0,0.06,12,nan
4/18/2023 12:52:35,22.20,65.63,1.16.3,FR1,0,3.85,nan,1,Left,Left,13,3,11,0,nan,nan,0.17
