MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/22/2023 11:29:23,22.04,66.54,1.16.3,ClosedEcon_PR1,14,4.05,nan,1,Right,Left,0,1,0,0,nan,nan,24.11
4/22/2023 11:33:38,22.19,66.10,1.16.3,ClosedEcon_PR1,14,4.05,nan,1,Left,Left,1,1,0,0,nan,nan,0.04
4/22/2023 11:46:53,22.28,64.85,1.16.3,ClosedEcon_PR1,14,4.05,2,1,Pellet,Left,1,1,1,1,Timed_out,nan,nan
4/22/2023 11:59:17,22.31,64.74,1.16.3,ClosedEcon_PR1,14,4.05,nan,3,Right,Left,1,2,1,1,nan,nan,0.25
4/22/2023 12:03:32,22.29,64.81,1.16.3,ClosedEcon_PR1,14,4.05,nan,3,Left,Left,2,2,1,1,nan,nan,0.13
4/22/2023 12:03:33,22.30,64.81,1.16.3,ClosedEcon_PR1,14,4.05,nan,3,Left,Left,3,2,1,1,nan,nan,0.16
4/22/2023 12:03:38,22.31,64.80,1.16.3,ClosedEcon_PR1,14,4.05,nan,3,Left,Left,4,2,1,1,nan,nan,0.19
4/22/2023 12:03:40,22.29,64.80,1.16.3,ClosedEcon_PR1,14,4.05,1,3,Pellet,Left,4,2,2,2,0.59,1007,nan
4/22/2023 12:06:23,22.33,64.68,1.16.3,ClosedEcon_PR1,14,4.05,nan,5,Right,Left,4,3,2,2,nan,nan,0.10
4/22/2023 12:11:08,22.31,64.95,1.16.3,ClosedEcon_PR1,14,4.05,nan,5,Left,Left,5,3,2,2,nan,nan,0.13
4/22/2023 12:11:10,22.32,64.99,1.16.3,ClosedEcon_PR1,14,4.05,nan,5,Left,Left,6,3,2,2,nan,nan,0.12
4/22/2023 12:11:13,22.32,65.10,1.16.3,ClosedEcon_PR1,14,4.05,nan,5,Left,Left,7,3,2,2,nan,nan,0.12
4/22/2023 12:11:15,22.33,65.10,1.16.3,ClosedEcon_PR1,14,4.05,nan,5,Left,Left,8,3,2,2,nan,nan,0.15
4/22/2023 12:11:16,22.32,65.09,1.16.3,ClosedEcon_PR1,14,4.05,nan,5,Left,Left,9,3,2,2,nan,nan,0.17
4/22/2023 12:11:17,22.31,65.11,1.16.3,ClosedEcon_PR1,14,4.05,2,5,Pellet,Left,9,3,3,3,0.13,457,nan
4/22/2023 12:11:29,22.32,65.01,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,10,3,3,3,nan,nan,0.01
4/22/2023 12:11:34,22.30,64.93,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,11,3,3,3,nan,nan,0.03
4/22/2023 12:11:36,22.32,64.92,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,12,3,3,3,nan,nan,0.12
4/22/2023 12:31:27,22.30,64.47,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,13,3,3,3,nan,nan,0.06
4/22/2023 12:31:31,22.27,64.43,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,14,3,3,3,nan,nan,0.02
4/22/2023 12:31:32,22.26,64.44,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,15,3,3,3,nan,nan,0.11
4/22/2023 12:45:47,22.23,64.27,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Right,Left,15,4,3,3,nan,nan,0.06
4/22/2023 12:46:00,22.24,64.27,1.16.3,ClosedEcon_PR1,14,4.05,nan,7,Left,Left,16,4,3,3,nan,nan,0.09
4/22/2023 12:46:01,22.25,64.29,1.16.3,ClosedEcon_PR1,14,4.05,1,7,Pellet,Left,16,4,4,4,0.06,2084,nan
4/22/2023 12:53:42,22.24,64.01,1.16.3,ClosedEcon_PR1,14,4.05,nan,9,Left,Left,17,4,4,4,nan,nan,0.04
4/22/2023 13:18:10,22.21,62.68,1.16.3,ClosedEcon_PR1,14,4.05,nan,9,Left,Left,18,4,4,4,nan,nan,0.03
4/22/2023 13:18:11,22.20,62.67,1.16.3,ClosedEcon_PR1,14,4.05,nan,9,Left,Left,19,4,4,4,nan,nan,0.11
