MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/22/2023 11:29:53,22.10,65.93,1.16.3,ClosedEcon_PR1,0,4.18,nan,1,Right,Left,0,1,0,0,nan,nan,24.23
4/22/2023 11:36:12,22.23,65.00,1.16.3,ClosedEcon_PR1,0,4.18,nan,1,Left,Left,1,1,0,0,nan,nan,0.35
4/22/2023 11:59:04,22.32,64.06,1.16.3,ClosedEcon_PR1,0,4.18,nan,1,LeftWithPellet,Left,2,1,0,1,nan,nan,0.14
4/22/2023 11:59:04,22.32,64.07,1.16.3,ClosedEcon_PR1,0,4.18,3,1,Pellet,Left,2,1,1,1,Timed_out,nan,nan
4/22/2023 12:23:08,22.31,64.28,1.16.3,ClosedEcon_PR1,0,4.18,nan,1,Left,Left,3,1,1,0,nan,nan,0.15
4/22/2023 12:23:09,22.31,64.28,1.16.3,ClosedEcon_PR1,0,4.18,2,1,Pellet,Left,3,1,2,1,0.06,1445,nan
4/22/2023 12:23:21,22.30,64.24,1.16.3,ClosedEcon_PR1,0,4.18,nan,3,Left,Left,4,1,2,1,nan,nan,0.16
4/22/2023 12:23:23,22.31,64.25,1.16.3,ClosedEcon_PR1,0,4.18,nan,3,Left,Left,5,1,2,1,nan,nan,0.12
4/22/2023 12:23:24,22.32,64.23,1.16.3,ClosedEcon_PR1,0,4.18,nan,3,Left,Left,6,1,2,1,nan,nan,0.15
4/22/2023 12:23:26,22.32,64.22,1.16.3,ClosedEcon_PR1,0,4.18,2,3,Pellet,Left,6,1,3,2,0.19,17,nan
4/22/2023 12:29:09,22.29,63.94,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,Left,Left,7,1,3,2,nan,nan,0.13
4/22/2023 12:30:01,22.30,63.97,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,Right,Left,7,2,3,2,nan,nan,0.06
4/22/2023 12:32:15,22.28,63.88,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,Left,Left,8,2,3,2,nan,nan,0.23
4/22/2023 12:32:16,22.28,63.90,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,Left,Left,9,2,3,2,nan,nan,0.17
4/22/2023 12:32:18,22.29,63.86,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,Left,Left,10,2,3,2,nan,nan,0.18
4/22/2023 12:32:54,22.29,63.90,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,Left,Left,11,2,3,2,nan,nan,0.00
4/22/2023 12:32:55,22.29,63.92,1.16.3,ClosedEcon_PR1,0,4.18,nan,5,LeftDuringDispense,Left,12,2,3,3,nan,nan,0.13
