MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/21/2023 11:38:51,22.18,66.55,1.16.3,ClosedEcon_PR1,1,4.23,nan,1,Right,Left,0,1,0,0,nan,nan,17.80
4/21/2023 11:41:12,22.30,65.84,1.16.3,ClosedEcon_PR1,1,4.22,nan,1,Right,Left,0,2,0,0,nan,nan,0.17
4/21/2023 11:43:35,22.36,65.69,1.16.3,ClosedEcon_PR1,1,4.23,nan,1,Left,Left,1,2,0,0,nan,nan,0.07
4/21/2023 11:46:28,22.50,65.32,1.16.3,ClosedEcon_PR1,1,4.22,nan,1,LeftWithPellet,Left,2,2,0,1,nan,nan,0.44
4/21/2023 11:46:30,22.50,65.32,1.16.3,ClosedEcon_PR1,1,4.22,2,1,Pellet,Left,2,2,1,1,Timed_out,nan,nan
4/21/2023 11:46:35,22.49,65.32,1.16.3,ClosedEcon_PR1,1,4.22,nan,3,Right,Left,2,3,1,1,nan,nan,0.26
4/21/2023 11:46:39,22.48,65.30,1.16.3,ClosedEcon_PR1,1,4.22,nan,3,Left,Left,3,3,1,1,nan,nan,0.12
4/21/2023 11:46:41,22.49,65.33,1.16.3,ClosedEcon_PR1,1,4.23,nan,3,Left,Left,4,3,1,1,nan,nan,0.04
4/21/2023 11:51:58,22.50,65.36,1.16.3,ClosedEcon_PR1,1,4.22,nan,3,Left,Left,5,3,1,1,nan,nan,0.06
4/21/2023 11:51:59,22.50,65.38,1.16.3,ClosedEcon_PR1,1,4.22,1,3,Pellet,Left,5,3,2,2,0.39,329,nan
4/21/2023 11:52:12,22.51,65.39,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Right,Left,5,4,2,2,nan,nan,0.27
4/21/2023 11:52:12,22.52,65.39,1.16.3,ClosedEcon_PR1,1,4.23,nan,5,Right,Left,5,5,2,2,nan,nan,0.00
4/21/2023 11:52:14,22.51,65.38,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Left,Left,6,5,2,2,nan,nan,0.07
4/21/2023 11:52:17,22.51,65.40,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Right,Left,6,6,2,2,nan,nan,0.26
4/21/2023 11:55:37,22.53,65.36,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Left,Left,7,6,2,2,nan,nan,0.07
4/21/2023 11:55:38,22.54,65.38,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Left,Left,8,6,2,2,nan,nan,0.02
4/21/2023 11:55:39,22.54,65.35,1.16.3,ClosedEcon_PR1,1,4.23,nan,5,Left,Left,9,6,2,2,nan,nan,0.19
4/21/2023 11:56:08,22.52,65.39,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Right,Left,9,7,2,2,nan,nan,0.07
4/21/2023 11:56:09,22.54,65.31,1.16.3,ClosedEcon_PR1,1,4.22,nan,5,Left,Left,10,7,2,2,nan,nan,0.03
4/21/2023 11:56:11,22.55,65.37,1.16.3,ClosedEcon_PR1,1,4.22,1,5,Pellet,Left,10,7,3,3,0.92,252,nan
4/21/2023 12:02:34,22.55,65.38,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,11,7,3,3,nan,nan,0.02
4/21/2023 12:02:37,22.56,65.35,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,12,7,3,3,nan,nan,0.30
4/21/2023 12:02:52,22.55,65.37,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,13,7,3,3,nan,nan,0.09
4/21/2023 12:03:47,22.56,65.36,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Right,Left,13,8,3,3,nan,nan,0.42
4/21/2023 12:03:50,22.56,65.37,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,14,8,3,3,nan,nan,0.04
4/21/2023 12:03:55,22.54,65.34,1.16.3,ClosedEcon_PR1,1,4.23,nan,7,Right,Left,14,9,3,3,nan,nan,0.01
4/21/2023 12:04:02,22.56,65.36,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,15,9,3,3,nan,nan,0.09
4/21/2023 12:07:40,22.58,65.35,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,16,9,3,3,nan,nan,0.02
4/21/2023 12:07:43,22.57,65.33,1.16.3,ClosedEcon_PR1,1,4.22,nan,7,Left,Left,17,9,3,3,nan,nan,0.10
4/21/2023 12:07:44,22.59,65.32,1.16.3,ClosedEcon_PR1,1,4.22,1,7,Pellet,Left,17,9,4,4,0.59,693,nan
4/21/2023 12:13:36,22.58,65.26,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,18,9,4,4,nan,nan,0.02
4/21/2023 12:13:39,22.60,65.27,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Right,Left,18,10,4,4,nan,nan,0.23
4/21/2023 12:13:41,22.59,65.25,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,19,10,4,4,nan,nan,0.11
4/21/2023 12:13:46,22.58,65.27,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,20,10,4,4,nan,nan,0.00
4/21/2023 12:14:08,22.61,65.34,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,21,10,4,4,nan,nan,0.01
4/21/2023 12:14:11,22.58,65.30,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,22,10,4,4,nan,nan,0.42
4/21/2023 12:14:12,22.60,65.29,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,23,10,4,4,nan,nan,0.00
4/21/2023 12:14:15,22.60,65.32,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,24,10,4,4,nan,nan,0.30
4/21/2023 12:15:07,22.60,65.38,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Right,Left,24,11,4,4,nan,nan,0.07
4/21/2023 12:23:48,22.60,65.58,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,25,11,4,4,nan,nan,0.08
4/21/2023 12:24:04,22.59,65.57,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Right,Left,25,12,4,4,nan,nan,0.42
4/21/2023 12:24:06,22.60,65.61,1.16.3,ClosedEcon_PR1,1,4.22,nan,9,Left,Left,26,12,4,4,nan,nan,0.59
4/21/2023 12:24:07,22.59,65.59,1.16.3,ClosedEcon_PR1,1,4.22,1,9,Pellet,Left,26,12,5,5,0.52,983,nan
4/21/2023 12:24:41,22.60,65.55,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Right,Left,26,13,5,5,nan,nan,0.38
4/21/2023 12:24:59,22.59,65.56,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,27,13,5,5,nan,nan,0.11
4/21/2023 12:25:03,22.59,65.54,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Right,Left,27,14,5,5,nan,nan,0.12
4/21/2023 12:25:05,22.59,65.51,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,28,14,5,5,nan,nan,0.24
4/21/2023 12:25:09,22.61,65.53,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Right,Left,28,15,5,5,nan,nan,0.31
4/21/2023 12:25:14,22.59,65.53,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Right,Left,28,16,5,5,nan,nan,0.47
4/21/2023 12:25:18,22.59,65.52,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Right,Left,28,17,5,5,nan,nan,0.39
4/21/2023 12:25:21,22.59,65.53,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,29,17,5,5,nan,nan,0.25
4/21/2023 12:25:51,22.60,65.52,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Right,Left,29,18,5,5,nan,nan,0.00
4/21/2023 12:26:06,22.60,65.52,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,30,18,5,5,nan,nan,0.04
4/21/2023 12:26:12,22.61,65.51,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,31,18,5,5,nan,nan,0.30
4/21/2023 12:26:16,22.62,65.53,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,32,18,5,5,nan,nan,0.03
4/21/2023 12:26:21,22.61,65.50,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,33,18,5,5,nan,nan,0.17
4/21/2023 12:26:25,22.61,65.48,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,34,18,5,5,nan,nan,0.06
4/21/2023 12:26:27,22.61,65.47,1.16.3,ClosedEcon_PR1,1,4.22,nan,11,Left,Left,35,18,5,5,nan,nan,0.10
