"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexF - PR0 Order1 SexF",0.0126791319999998,0.147162108844991,19,0.0861575856687063,1,"F"
"NR1 Order2 SexF - PR1 Order1 SexF",0.164232748966667,0.163656118473915,19,1.00352342764895,1,"F"
"NR2 Order2 SexF - PR2 Order1 SexF",-0.126924657,0.104252625306923,19,-1.21747204568068,1,"F"
"NR3 Order2 SexF - PR3 Order1 SexF",0.205529726466666,0.243171723160637,19,0.845204054958706,1,"F"
"NR4 Order2 SexF - PR4 Order1 SexF",0.209832861533333,0.117962640325791,19,1.77880777298485,0.638934127351579,"F"
"NR5 Order2 SexF - PR5 Order1 SexF",0.0857130478666666,0.142104128407772,19,0.603170708881242,1,"F"
"NR6 Order2 SexF - PR6 Order1 SexF",0.0626480244000002,0.165419880635329,19,0.378721252605114,1,"F"
