"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - PR0 Order1",-1.15909090909091,3.67853544888023,21,-0.315095756231939,1
"NR1 Order2 - PR1 Order1",-3.49242424242425,5.75039971081509,21,-0.607335910207399,1
"NR2 Order2 - PR2 Order1",-7.5530303030303,4.75699639628222,21,-1.58777297139289,0.502095622140584
"NR3 Order2 - PR3 Order1",-9.57575757575758,4.91802360115337,21,-1.94707434374896,0.427942476147883
"NR4 Order2 - PR4 Order1",-7.43939393939394,4.57081190634996,21,-1.62758697837879,0.502095622140584
"NR5 Order2 - PR5 Order1",-7.97727272727272,4.64205522393754,21,-1.71847863552691,0.502095622140584
"NR6 Order2 - PR6 Order1",-8.78787878787879,4.44162313705839,21,-1.9785286857315,0.427942476147883
