"","num Df","den Df","MSE","F","ges","Pr(>F)"
"Sex",1,19,81.6810046756956,3.49643588180886,0.012848857602557,0.0769908089188541
"Order",1,19,81.6810046756956,0.78506290378978,0.00291401888268564,0.386674365844103
"Sex:Order",1,19,81.6810046756956,1.61321965000683,0.00596964417712842,0.219374531366643
"time_phase",3.1876343381263,60.5650524243998,336.65509884217,1.52720621968875,0.0695025574129978,0.214558199382876
"Sex:time_phase",3.1876343381263,60.5650524243998,336.65509884217,0.486427355485808,0.0232377865506153,0.704196635851098
"Order:time_phase",3.1876343381263,60.5650524243998,336.65509884217,1.11207125958841,0.0515844945826697,0.35315645457304
"Sex:Order:time_phase",3.1876343381263,60.5650524243998,336.65509884217,0.588785268320046,0.0279907947894377,0.634684638249388
