"","contrast","estimate","SE","df","t.ratio","p.value"
"504","PR2 F Order1 - PR5 M Order2",0.0577848611666665,0.107518582657434,19,0.53744068921347,1
"505","PR2 F Order1 - PR6 M Order2",-0.0531357083333335,0.131081659387126,19,-0.405363409204387,1
"506","PR3 F Order1 - PR4 F Order1",0.00330928540000011,0.161782134909301,19,0.0204551967487349,1
"507","PR3 F Order1 - PR5 F Order1",-0.0220947645999999,0.176798262155547,19,-0.124971616409674,1
"508","PR3 F Order1 - PR6 F Order1",-0.00941067939999992,0.13131101859852,19,-0.0716670961846151,1
"509","PR3 F Order1 - NR0 M Order1",-0.0751380674666666,0.214805996661729,19,-0.34979501799008,1
"510","PR3 F Order1 - NR1 M Order1",-0.0145664869666668,0.199819610321921,19,-0.0728981852341684,1
"511","PR3 F Order1 - NR2 M Order1",0.0593450163666668,0.197547564228261,19,0.300408747627458,1
"512","PR3 F Order1 - NR3 M Order1",0.013303169366667,0.243171723160637,19,0.0547068927001807,1
"513","PR3 F Order1 - NR4 M Order1",0.0239240238666668,0.202850264848975,19,0.117939327732594,1
"514","PR3 F Order1 - NR5 M Order1",0.0524679588666669,0.217906883504302,19,0.240781557805314,1
"515","PR3 F Order1 - NR6 M Order1",-0.1561931508,0.218876623932773,19,-0.713612755869143,1
"516","PR3 F Order1 - PR0 M Order1",0.0846422592,0.205070938305194,19,0.412746242346793,1
"517","PR3 F Order1 - PR1 M Order1",-0.0741771919666665,0.226945819620243,19,-0.326849783312995,1
"518","PR3 F Order1 - PR2 M Order1",0.112437266866667,0.197470266449255,19,0.569388338246662,1
"519","PR3 F Order1 - PR3 M Order1",-0.00585239396666672,0.249916382027704,19,-0.0234174083314712,1
"520","PR3 F Order1 - PR4 M Order1",-0.1448155288,0.199409110813076,19,-0.726223231273263,1
"521","PR3 F Order1 - PR5 M Order1",-0.00585861096666657,0.199290430943878,19,-0.0293973520902084,1
"522","PR3 F Order1 - PR6 M Order1",-0.0113707109666666,0.212929170563396,19,-0.0534013772588344,1
"523","PR3 F Order1 - NR0 F Order2",-0.0421177178,0.214805996661729,19,-0.196073286847415,1
"524","PR3 F Order1 - NR1 F Order2",-0.151343598966667,0.199819610321921,19,-0.757401131564831,1
"525","PR3 F Order1 - NR2 F Order2",0.0701521232000002,0.197547564228261,19,0.355115100882445,1
"526","PR3 F Order1 - NR3 F Order2",-0.205529726466666,0.243171723160637,19,-0.845204054958706,1
"527","PR3 F Order1 - NR4 F Order2",-0.206523576133333,0.202850264848975,19,-1.01810848650897,1
"528","PR3 F Order1 - NR5 F Order2",-0.107807812466666,0.217906883504302,19,-0.494742574135058,1
"529","PR3 F Order1 - NR6 F Order2",-0.0720587038000001,0.218876623932773,19,-0.329220647254376,1
"530","PR3 F Order1 - PR0 F Order2",0.160162996033333,0.205070938305194,19,0.781012645463068,1
"531","PR3 F Order1 - PR1 F Order2",0.0974054808666668,0.226945819620243,19,0.429201476500686,1
"532","PR3 F Order1 - PR2 F Order2",0.123159594366667,0.197470266449255,19,0.623686778679239,1
"533","PR3 F Order1 - PR3 F Order2",-0.0173556189666667,0.249916382027704,19,-0.0694457035023128,1
"534","PR3 F Order1 - PR4 F Order2",0.129858769033333,0.199409110813076,19,0.651217833046064,1
"535","PR3 F Order1 - PR5 F Order2",0.122208859533333,0.199290430943878,19,0.613219907019762,1
"536","PR3 F Order1 - PR6 F Order2",-0.137080296966667,0.212929170563396,19,-0.643783548322484,1
"537","PR3 F Order1 - NR0 M Order2",-0.566813313633333,0.214805996661729,19,-2.63872202099617,1
"538","PR3 F Order1 - NR1 M Order2",-0.363472925466667,0.199819610321921,19,-1.81900527621433,1
"539","PR3 F Order1 - NR2 M Order2",-0.182978792633333,0.197547564228261,19,-0.926251828759102,1
"540","PR3 F Order1 - NR3 M Order2",-0.3672142553,0.243171723160637,19,-1.51010261607358,1
"541","PR3 F Order1 - NR4 M Order2",-0.2051149288,0.202850264848975,19,-1.01116421490853,1
"542","PR3 F Order1 - NR5 M Order2",-0.1387620463,0.217906883504302,19,-0.636795148773997,1
"543","PR3 F Order1 - NR6 M Order2",-0.231320720633334,0.218876623932773,19,-1.05685438891082,1
"544","PR3 F Order1 - PR0 M Order2",0.0907915855333332,0.205070938305194,19,0.442732579680373,1
"545","PR3 F Order1 - PR1 M Order2",0.1683851822,0.226945819620243,19,0.741962035175466,1
"546","PR3 F Order1 - PR2 M Order2",0.169771665033333,0.197470266449255,19,0.859732799707144,1
"547","PR3 F Order1 - PR3 M Order2",0.146835907033333,0.249916382027704,19,0.587540143795199,1
"548","PR3 F Order1 - PR4 M Order2",0.1049429467,0.199409110813076,19,0.526269568487132,1
"549","PR3 F Order1 - PR5 M Order2",0.00101232736666662,0.199290430943878,19,0.00507965867639525,1
"550","PR3 F Order1 - PR6 M Order2",-0.109908242133333,0.212929170563396,19,-0.516172781035701,1
"551","PR4 F Order1 - PR5 F Order1",-0.02540405,0.0885662501206504,19,-0.286836689657664,1
"552","PR4 F Order1 - PR6 F Order1",-0.0127199648,0.107087585178975,19,-0.118780947191415,1
"553","PR4 F Order1 - NR0 M Order1",-0.0784473528666667,0.137508438887115,19,-0.570491189497588,1
"554","PR4 F Order1 - NR1 M Order1",-0.0178757723666669,0.11267134166476,19,-0.158654118274849,1
"555","PR4 F Order1 - NR2 M Order1",0.0560357309666667,0.108590951261382,19,0.516025785903534,1
"556","PR4 F Order1 - NR3 M Order1",0.00999388396666691,0.178604147511323,19,0.0559554977077637,1
"557","PR4 F Order1 - NR4 M Order1",0.0206147384666667,0.117962640325791,19,0.174756502649759,1
"558","PR4 F Order1 - NR5 M Order1",0.0491586734666667,0.14230377522009,19,0.345448835708236,1
"559","PR4 F Order1 - NR6 M Order1",-0.1595024362,0.143784321355081,19,-1.10931730731686,1
"560","PR4 F Order1 - PR0 M Order1",0.0813329737999999,0.121741711425072,19,0.668078120867042,1
"561","PR4 F Order1 - PR1 M Order1",-0.0774864773666666,0.1557926814919,19,-0.497369174370974,1
"562","PR4 F Order1 - PR2 M Order1",0.109127981466667,0.108450268302445,19,1.00624906858074,1
"563","PR4 F Order1 - PR3 M Order1",-0.00916167936666683,0.187683650244634,19,-0.0488144777380722,1
"564","PR4 F Order1 - PR4 M Order1",-0.1481248142,0.111941717150463,19,-1.32323157059404,1
"565","PR4 F Order1 - PR5 M Order1",-0.00916789636666668,0.111730167945499,19,-0.0820539030348425,1
"566","PR4 F Order1 - PR6 M Order1",-0.0146799963666667,0.134557743144527,19,-0.109098116716324,1
"567","PR4 F Order1 - NR0 F Order2",-0.0454270032000001,0.137508438887115,19,-0.330357929794349,1
"568","PR4 F Order1 - NR1 F Order2",-0.154652884366667,0.11267134166476,19,-1.37260178215342,1
"569","PR4 F Order1 - NR2 F Order2",0.0668428378000001,0.108590951261382,19,0.615547032451235,1
"570","PR4 F Order1 - NR3 F Order2",-0.208839011866667,0.178604147511323,19,-1.16928422310813,1
"571","PR4 F Order1 - NR4 F Order2",-0.209832861533333,0.117962640325791,19,-1.77880777298486,1
"572","PR4 F Order1 - NR5 F Order2",-0.111117097866667,0.14230377522009,19,-0.780844342989567,1
"573","PR4 F Order1 - NR6 F Order2",-0.0753679892000002,0.143784321355081,19,-0.524173904982839,1
"574","PR4 F Order1 - PR0 F Order2",0.156853710633333,0.121741711425072,19,1.28841387883619,1
"575","PR4 F Order1 - PR1 F Order2",0.0940961954666667,0.1557926814919,19,0.603983412863708,1
"576","PR4 F Order1 - PR2 F Order2",0.119850308966667,0.108450268302445,19,1.10511768059834,1
"577","PR4 F Order1 - PR3 F Order2",-0.0206649043666668,0.187683650244634,19,-0.110104978988481,1
"578","PR4 F Order1 - PR4 F Order2",0.126549483633333,0.111941717150463,19,1.13049439346402,1
"579","PR4 F Order1 - PR5 F Order2",0.118899574133333,0.111730167945499,19,1.06416714768863,1
"580","PR4 F Order1 - PR6 F Order2",-0.140389582366667,0.134557743144527,19,-1.04334079247952,1
"581","PR4 F Order1 - NR0 M Order2",-0.570122599033334,0.137508438887115,19,-4.1460917136974,0.82875703975782
"582","PR4 F Order1 - NR1 M Order2",-0.366782210866667,0.11267134166476,19,-3.25532833325072,1
"583","PR4 F Order1 - NR2 M Order2",-0.186288078033333,0.108590951261382,19,-1.71550277320007,1
"584","PR4 F Order1 - NR3 M Order2",-0.3705235407,0.178604147511323,19,-2.07455171597575,1
"585","PR4 F Order1 - NR4 M Order2",-0.2084242142,0.117962640325791,19,-1.76686630296144,1
"586","PR4 F Order1 - NR5 M Order2",-0.1420713317,0.14230377522009,19,-0.99836656814107,1
"587","PR4 F Order1 - NR6 M Order2",-0.234630006033334,0.143784321355081,19,-1.63181912897099,1
