"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexM - NR1 Order2 SexM",3.66666666666667,1.42871553157913,19,2.56640778770983,0.0717493219432157,"M"
"NR0 Order2 SexM - NR2 Order2 SexM",6.83333333333334,1.73323211580315,19,3.94253791574067,0.00524197103798802,"M"
"NR0 Order2 SexM - NR3 Order2 SexM",4.00000000000001,1.47186081848993,19,2.71764826521019,0.0682937910748505,"M"
"NR0 Order2 SexM - NR4 Order2 SexM",5.83333333333333,2.25164007801773,19,2.59070416727918,0.0717493219432157,"M"
"NR0 Order2 SexM - NR5 Order2 SexM",7.5,3.00004873254766,19,2.49995939020329,0.0717493219432157,"M"
"NR0 Order2 SexM - NR6 Order2 SexM",4.83333333333334,2.61764145436798,19,1.84644590085785,0.0804650499548139,"M"
