"","contrast","estimate","SE","df","t.ratio","p.value"
"1","grain F order1 - pr F order1",-115.2,31.398759613449,19,-3.66893474195256,0.091349200325623
"2","grain F order1 - nr F order1",-86.6,28.3182787662086,19,-3.058095469536,0.317101988056864
"3","grain F order1 - grain M order1",-8.2,11.6533733790311,19,-0.703658909166589,1
"4","grain F order1 - pr M order1",-84.5333333333333,31.0333521774304,19,-2.72395108494956,0.619799958666415
"5","grain F order1 - nr M order1",-55.8666666666667,27.1747205799157,19,-2.05583223946585,1
"6","grain F order1 - grain F order2",-3.86666666666667,11.6533733790311,19,-0.331806640094814,1
"7","grain F order1 - pr F order2",-181.533333333333,31.0333521774304,19,-5.84962050813696,0.000779515661874947
"8","grain F order1 - nr F order2",-47.3666666666667,27.1747205799157,19,-1.74304153477385,1
"9","grain F order1 - grain M order2",-22.0333333333334,11.6533733790311,19,-1.89072576812649,1
"10","grain F order1 - pr M order2",-181.366666666667,31.0333521774304,19,-5.84424994211774,0.000779515661874947
"11","grain F order1 - nr M order2",-52.8666666666667,27.1747205799157,19,-1.94543552016279,1
"12","pr F order1 - nr F order1",28.6,19.3920403276751,19,1.47483191643243,1
"13","pr F order1 - grain M order1",107,33.5934891700741,19,3.1851410092679,0.251563538718495
"14","pr F order1 - pr M order1",30.6666666666667,44.2243185462161,19,0.693434464900094,1
"15","pr F order1 - nr M order1",59.3333333333333,41.6075334777882,19,1.42602380804447,1
"16","pr F order1 - grain F order2",111.333333333333,33.5934891700741,19,3.31413425886442,0.196954979616778
"17","pr F order1 - pr F order2",-66.3333333333333,44.2243185462161,19,-1.49992889690346,1
"18","pr F order1 - nr F order2",67.8333333333334,41.6075334777882,19,1.63031373560141,1
"19","pr F order1 - grain M order2",93.1666666666667,33.5934891700741,19,2.77335486632517,0.568957879532471
"20","pr F order1 - pr M order2",-66.1666666666667,44.2243185462161,19,-1.49616023133336,1
"21","pr F order1 - nr M order2",62.3333333333333,41.6075334777882,19,1.49812613541751,1
"22","nr F order1 - grain M order1",78.4,29.308672847701,19,2.67497612080206,0.673886397270792
"23","nr F order1 - pr M order1",2.06666666666665,41.06417100528,19,0.0503277337901432,1
"24","nr F order1 - nr M order1",30.7333333333333,38.2316966871593,19,0.803870505272542,1
"25","nr F order1 - grain F order2",82.7333333333333,29.308672847701,19,2.8228276921049,0.52170863225987
"26","nr F order1 - pr F order2",-94.9333333333334,41.06417100528,19,-2.3118288037795,1
"27","nr F order1 - nr F order2",39.2333333333333,38.2316966871593,19,1.02619911573295,1
"28","nr F order1 - grain M order2",64.5666666666666,29.308672847701,19,2.20298841241224,1
"29","nr F order1 - pr M order2",-94.7666666666667,41.06417100528,19,-2.30777011557062,1
"30","nr F order1 - nr M order2",33.7333333333333,38.2316966871593,19,0.882339426611511,1
"31","grain M order1 - pr M order1",-76.3333333333333,28.6630148632804,19,-2.66312994977798,0.675910554409417
"32","grain M order1 - nr M order1",-47.6666666666667,25.8509334499534,19,-1.84390504733409,1
"33","grain M order1 - grain F order2",4.33333333333334,11.1110555554167,19,0.390001950014625,1
"34","grain M order1 - pr F order2",-173.333333333333,30.8338027465453,19,-5.62153603816363,0.00121368561495117
"35","grain M order1 - nr F order2",-39.1666666666667,26.946611717263,19,-1.45349133603966,1
"36","grain M order1 - grain M order2",-13.8333333333334,11.1110555554167,19,-1.24500622504669,1
"37","grain M order1 - pr M order2",-173.166666666667,30.8338027465453,19,-5.61613071505002,0.00121368561495117
"38","grain M order1 - nr M order2",-44.6666666666667,26.946611717263,19,-1.65759863003672,1
"39","pr M order1 - nr M order1",28.6666666666667,17.7024298725292,19,1.61936337966529,1
"40","pr M order1 - grain F order2",80.6666666666667,30.8338027465453,19,2.61617638699154,0.730485721408443
"41","pr M order1 - pr F order2",-97,42.1662332686971,19,-2.3004189011118,1
"42","pr M order1 - nr F order2",37.1666666666667,39.4130399651974,19,0.94300431277277,1
"43","pr M order1 - grain M order2",62.5,30.8338027465453,19,2.02699616760708,1
"44","pr M order1 - pr M order2",-96.8333333333334,42.1662332686971,19,-2.29646629131608,1
"45","pr M order1 - nr M order2",31.6666666666667,39.4130399651974,19,0.803456589357966,1
"46","nr M order1 - grain F order2",52,26.946611717263,19,1.92974168869947,1
"47","nr M order1 - pr F order2",-125.666666666667,39.4130399651974,19,-3.18845404408372,0.251563538718495
"48","nr M order1 - nr F order2",8.50000000000001,36.452492514591,19,0.233180213852253,1
"49","nr M order1 - grain M order2",33.8333333333333,26.946611717263,19,1.25556911155767,1
"50","nr M order1 - pr M order2",-125.5,39.4130399651974,19,-3.18422532519236,0.251563538718495
"51","nr M order1 - nr M order2",3,36.4524925145911,19,0.0822988990066776,1
"52","grain F order2 - pr F order2",-177.666666666667,28.6630148632804,19,-6.19846403157931,0.000378041236580816
"53","grain F order2 - nr F order2",-43.5,25.8509334499534,19,-1.68272453620349,1
"54","grain F order2 - grain M order2",-18.1666666666667,11.1110555554167,19,-1.63500817506131,1
"55","grain F order2 - pr M order2",-177.5,30.8338027465453,19,-5.75666911600411,0.000921477367668549
"56","grain F order2 - nr M order2",-49,26.946611717263,19,-1.81841043742834,1
"57","pr F order2 - nr F order2",134.166666666667,17.7024298725292,19,7.57899721296838,2.4455801328948e-05
"58","pr F order2 - grain M order2",159.5,30.8338027465453,19,5.17289421973327,0.00308443299625641
"59","pr F order2 - pr M order2",0.166666666666636,42.1662332686971,19,0.00395260979572401,1
"60","pr F order2 - nr M order2",128.666666666667,39.4130399651974,19,3.26457098412815,0.216129739906656
"61","nr F order2 - grain M order2",25.3333333333333,26.946611717263,19,0.940130566289483,1
"62","nr F order2 - pr M order2",-134,39.4130399651974,19,-3.3998899886516,0.16528679767931
"63","nr F order2 - nr M order2",-5.50000000000001,36.452492514591,19,-0.150881314845576,1
"64","grain M order2 - pr M order2",-159.333333333333,28.6630148632804,19,-5.55884766809552,0.00134437131590071
"65","grain M order2 - nr M order2",-30.8333333333333,25.8509334499534,19,-1.19273578236646,1
"66","pr M order2 - nr M order2",128.5,17.7024298725292,19,7.25889049838338,4.47359273696552e-05
