MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/22/2023 11:26:14,21.85,64.88,1.16.3,ClosedEcon_PR1,12,3.74,nan,1,Right,Left,0,1,0,0,nan,nan,17.62
4/22/2023 11:26:55,21.91,64.93,1.16.3,ClosedEcon_PR1,12,3.74,nan,1,Left,Left,1,1,0,0,nan,nan,0.01
4/22/2023 11:27:33,21.91,64.96,1.16.3,ClosedEcon_PR1,12,3.75,nan,1,LeftWithPellet,Left,2,1,0,1,nan,nan,0.36
4/22/2023 11:29:45,22.03,64.34,1.16.3,ClosedEcon_PR1,12,3.74,1,1,Pellet,Left,2,1,1,1,Timed_out,nan,nan
4/22/2023 11:34:31,22.09,63.85,1.16.3,ClosedEcon_PR1,12,3.75,nan,3,Right,Left,2,2,1,1,nan,nan,0.38
4/22/2023 11:40:11,22.05,63.11,1.16.3,ClosedEcon_PR1,12,3.75,nan,3,Right,Left,2,3,1,1,nan,nan,0.09
4/22/2023 11:40:16,22.08,63.08,1.16.3,ClosedEcon_PR1,12,3.74,nan,3,Right,Left,2,4,1,1,nan,nan,0.36
4/22/2023 11:40:19,22.09,63.10,1.16.3,ClosedEcon_PR1,12,3.74,nan,3,Left,Left,3,4,1,1,nan,nan,0.04
4/22/2023 11:40:20,22.08,63.01,1.16.3,ClosedEcon_PR1,12,3.74,nan,3,Left,Left,4,4,1,1,nan,nan,0.10
4/22/2023 11:44:35,22.07,63.26,1.16.3,ClosedEcon_PR1,12,3.74,nan,3,Left,Left,5,4,1,1,nan,nan,0.11
4/22/2023 11:44:37,22.07,63.26,1.16.3,ClosedEcon_PR1,12,3.75,1,3,Pellet,Left,5,4,2,2,0.92,891,nan
4/22/2023 11:46:42,22.08,63.32,1.16.3,ClosedEcon_PR1,12,3.74,nan,5,Right,Left,5,5,2,2,nan,nan,0.16
