MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/18/2023 10:57:02,21.96,67.96,1.16.3,FR1,11,3.81,nan,1,Right,Left,0,1,0,0,nan,nan,15.69
4/18/2023 10:59:55,22.09,67.53,1.16.3,FR1,11,3.81,nan,1,Left,Left,1,1,0,0,nan,nan,0.02
4/18/2023 11:00:32,22.13,67.44,1.16.3,FR1,11,3.80,2,1,Pellet,Left,1,1,1,0,33.94,nan,nan
4/18/2023 11:00:34,22.14,67.40,1.16.3,FR1,11,3.80,nan,1,LeftinTimeOut,Left,2,1,1,0,nan,nan,nan
4/18/2023 11:01:00,22.17,67.25,1.16.3,FR1,11,3.81,nan,1,Right,Left,2,2,1,0,nan,nan,0.48
4/18/2023 11:01:16,22.19,67.19,1.16.3,FR1,11,3.81,nan,1,Left,Left,3,2,1,0,nan,nan,0.21
4/18/2023 11:01:20,22.19,67.20,1.16.3,FR1,11,3.81,1,1,Pellet,Left,3,2,2,0,3.47,48,nan
4/18/2023 11:04:30,22.19,66.85,1.16.3,FR1,11,3.81,nan,1,Left,Left,4,2,2,0,nan,nan,0.22
4/18/2023 11:04:34,22.19,66.85,1.16.3,FR1,11,3.81,1,1,Pellet,Left,4,2,3,0,3.88,194,nan
4/18/2023 11:08:40,22.21,66.90,1.16.3,FR1,11,3.80,nan,1,Left,Left,5,2,3,0,nan,nan,0.01
4/18/2023 11:10:12,22.30,66.60,1.16.3,FR1,11,3.81,nan,1,LeftWithPellet,Left,6,2,3,0,nan,nan,0.02
4/18/2023 11:13:02,22.29,66.82,1.16.3,FR1,11,3.80,1,1,Pellet,Left,6,2,4,0,Timed_out,508,nan
4/18/2023 11:17:46,22.31,66.77,1.16.3,FR1,11,3.81,nan,1,Right,Left,6,3,4,0,nan,nan,0.23
4/18/2023 11:17:53,22.30,66.76,1.16.3,FR1,11,3.80,nan,1,Right,Left,6,4,4,0,nan,nan,0.01
4/18/2023 11:17:56,22.31,66.75,1.16.3,FR1,11,3.81,nan,1,Left,Left,7,4,4,0,nan,nan,0.11
4/18/2023 11:18:05,22.31,66.72,1.16.3,FR1,11,3.81,1,1,Pellet,Left,7,4,5,0,7.70,303,nan
4/18/2023 11:22:15,22.32,66.76,1.16.3,FR1,11,3.80,nan,1,Left,Left,8,4,5,0,nan,nan,0.03
4/18/2023 11:22:16,22.32,66.72,1.16.3,FR1,11,3.80,2,1,Pellet,Left,8,4,6,0,0.06,251,nan
4/18/2023 11:22:19,22.32,66.74,1.16.3,FR1,11,3.80,nan,1,LeftinTimeOut,Left,9,4,6,0,nan,nan,nan
4/18/2023 11:35:12,22.32,66.64,1.16.3,FR1,11,3.81,nan,1,Left,Left,10,4,6,0,nan,nan,0.10
4/18/2023 11:35:13,22.31,66.65,1.16.3,FR1,11,3.80,1,1,Pellet,Left,10,4,7,0,0.54,777,nan
4/18/2023 11:42:57,22.29,66.32,1.16.3,FR1,11,3.80,nan,1,Left,Left,11,4,7,0,nan,nan,0.11
4/18/2023 11:42:59,22.28,66.33,1.16.3,FR1,11,3.80,nan,1,LeftWithPellet,Left,12,4,7,0,nan,nan,0.29
4/18/2023 11:43:01,22.28,66.33,1.16.3,FR1,11,3.80,nan,1,LeftWithPellet,Left,13,4,7,0,nan,nan,0.01
4/18/2023 11:43:31,22.30,66.32,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,13,5,7,0,nan,nan,0.86
4/18/2023 11:43:32,22.31,66.34,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,13,6,7,0,nan,nan,0.04
4/18/2023 11:43:32,22.35,66.33,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,13,7,7,0,nan,nan,0.03
4/18/2023 11:43:37,22.31,66.31,1.16.3,FR1,11,3.80,nan,1,LeftWithPellet,Left,14,7,7,0,nan,nan,0.06
4/18/2023 11:43:43,22.31,66.30,1.16.3,FR1,11,3.81,nan,1,LeftWithPellet,Left,15,7,7,0,nan,nan,0.21
4/18/2023 11:43:46,22.32,66.27,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,8,7,0,nan,nan,0.68
4/18/2023 11:43:52,22.34,66.28,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,9,7,0,nan,nan,0.04
4/18/2023 11:43:53,22.36,66.25,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,10,7,0,nan,nan,0.37
4/18/2023 11:43:55,22.34,66.24,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,11,7,0,nan,nan,0.28
4/18/2023 11:43:56,22.35,66.21,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,12,7,0,nan,nan,0.01
4/18/2023 11:43:57,22.34,66.19,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,13,7,0,nan,nan,0.21
4/18/2023 11:43:58,22.35,66.20,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,14,7,0,nan,nan,0.15
4/18/2023 11:43:59,22.36,66.19,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,15,7,0,nan,nan,0.70
4/18/2023 11:44:00,22.35,66.15,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,16,7,0,nan,nan,0.29
4/18/2023 11:44:02,22.34,66.12,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,17,7,0,nan,nan,0.80
4/18/2023 11:44:03,22.36,66.14,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,18,7,0,nan,nan,0.05
4/18/2023 11:44:05,22.37,66.12,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,19,7,0,nan,nan,0.01
4/18/2023 11:44:06,22.36,66.12,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,20,7,0,nan,nan,0.05
4/18/2023 11:44:07,22.36,66.11,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,21,7,0,nan,nan,0.07
4/18/2023 11:44:09,22.37,66.10,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,22,7,0,nan,nan,0.33
4/18/2023 11:44:11,22.37,66.09,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,23,7,0,nan,nan,0.07
4/18/2023 11:44:13,22.38,66.10,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,24,7,0,nan,nan,0.13
4/18/2023 11:44:16,22.38,66.10,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,25,7,0,nan,nan,0.03
4/18/2023 11:44:17,22.38,66.07,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,26,7,0,nan,nan,0.12
4/18/2023 11:44:18,22.40,66.06,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,27,7,0,nan,nan,0.07
4/18/2023 11:44:21,22.38,66.07,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,28,7,0,nan,nan,0.02
4/18/2023 11:44:22,22.38,66.05,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,29,7,0,nan,nan,0.43
4/18/2023 11:44:24,22.40,66.08,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,30,7,0,nan,nan,0.35
4/18/2023 11:44:25,22.40,66.09,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,31,7,0,nan,nan,0.03
4/18/2023 11:44:28,22.37,66.06,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,32,7,0,nan,nan,0.05
4/18/2023 11:44:29,22.39,66.07,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,33,7,0,nan,nan,0.04
4/18/2023 11:44:31,22.39,66.05,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,34,7,0,nan,nan,0.01
4/18/2023 11:44:33,22.39,66.06,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,35,7,0,nan,nan,0.05
4/18/2023 11:44:35,22.39,66.06,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,36,7,0,nan,nan,0.50
4/18/2023 11:44:36,22.39,66.06,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,37,7,0,nan,nan,0.10
4/18/2023 11:44:37,22.42,66.04,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,38,7,0,nan,nan,0.01
4/18/2023 11:44:39,22.41,66.05,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,39,7,0,nan,nan,0.25
4/18/2023 11:44:40,22.40,66.03,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,40,7,0,nan,nan,0.29
4/18/2023 11:44:42,22.42,66.06,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,41,7,0,nan,nan,0.09
4/18/2023 11:44:43,22.40,66.05,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,42,7,0,nan,nan,0.15
4/18/2023 11:44:47,22.42,66.03,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,43,7,0,nan,nan,0.10
4/18/2023 11:44:48,22.41,66.01,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,44,7,0,nan,nan,0.05
4/18/2023 11:44:49,22.44,65.99,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,45,7,0,nan,nan,0.03
4/18/2023 11:44:51,22.41,65.97,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,46,7,0,nan,nan,0.06
4/18/2023 11:44:52,22.41,65.97,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,47,7,0,nan,nan,0.01
4/18/2023 11:44:55,22.41,65.98,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,48,7,0,nan,nan,0.06
4/18/2023 11:44:56,22.42,65.99,1.16.3,FR1,11,3.81,nan,1,RightWithPellet,Left,15,49,7,0,nan,nan,0.04
4/18/2023 11:44:59,22.41,65.97,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,50,7,0,nan,nan,0.76
4/18/2023 11:44:59,22.42,65.98,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,51,7,0,nan,nan,0.06
4/18/2023 11:45:01,22.41,65.98,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,52,7,0,nan,nan,0.17
4/18/2023 11:45:02,22.42,65.95,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,53,7,0,nan,nan,0.03
4/18/2023 11:45:06,22.42,65.94,1.16.3,FR1,11,3.80,nan,1,RightWithPellet,Left,15,54,7,0,nan,nan,1.10
4/18/2023 11:46:29,22.40,66.04,1.16.3,FR1,11,3.80,1,1,Pellet,Left,15,54,8,0,Timed_out,676,nan
4/18/2023 11:52:02,22.33,66.04,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,55,8,0,nan,nan,0.04
4/18/2023 11:52:03,22.33,66.04,1.16.3,FR1,11,3.81,nan,1,Right,Left,15,56,8,0,nan,nan,0.21
4/18/2023 11:52:06,22.32,66.04,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,57,8,0,nan,nan,0.24
4/18/2023 11:52:08,22.33,66.03,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,58,8,0,nan,nan,0.19
4/18/2023 11:52:09,22.33,66.04,1.16.3,FR1,11,3.81,nan,1,Right,Left,15,59,8,0,nan,nan,0.35
4/18/2023 11:52:10,22.32,66.00,1.16.3,FR1,11,3.81,nan,1,Right,Left,15,60,8,0,nan,nan,0.07
4/18/2023 11:52:12,22.34,66.00,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,61,8,0,nan,nan,0.44
4/18/2023 11:52:14,22.31,65.97,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,62,8,0,nan,nan,0.12
4/18/2023 11:52:14,22.34,65.99,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,63,8,0,nan,nan,0.00
4/18/2023 11:52:15,22.35,65.97,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,64,8,0,nan,nan,0.00
4/18/2023 11:52:21,22.31,66.00,1.16.3,FR1,11,3.80,nan,1,Right,Left,15,65,8,0,nan,nan,0.02
