"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexM - PR0 Order1 SexM",0.658403891859771,1.08499157992339,19,0.606828572721513,1,"M"
"NR1 Order2 SexM - PR1 Order1 SexM",-0.461965811927347,1.11604635904238,19,-0.413930665320872,1,"M"
"NR2 Order2 SexM - PR2 Order1 SexM",-0.858309990662933,0.76348626334777,19,-1.12419834104071,1,"M"
"NR3 Order2 SexM - PR3 Order1 SexM",-0.113822751322751,1.21569891247627,19,-0.0936274188901794,1,"M"
"NR4 Order2 SexM - PR4 Order1 SexM",-0.0691396566396501,0.489550113473202,19,-0.141231009322266,1,"M"
"NR5 Order2 SexM - PR5 Order1 SexM",0.478210678210682,0.399117753480534,19,1.19816939747834,1,"M"
"NR6 Order2 SexM - PR6 Order1 SexM",-0.278423700482524,0.678386351817862,19,-0.410420551263208,1,"M"
