"contrast","estimate","SE","df","t.ratio","p.value"
"PR0 Order2 - NR0 Order1",11.469696969697,3.63732250465123,21,3.15333516756628,0.0143844554397911
"PR1 Order2 - NR1 Order1",21.6136363636364,5.68510799419678,21,3.80179873200281,0.00417003853751402
"PR2 Order2 - NR2 Order1",22.5227272727273,4.72314050304089,21,4.7685914188296,0.000725883488225017
"PR3 Order2 - NR3 Order1",20.8636363636364,4.90705625624247,21,4.25176221224178,0.00213520239166734
"PR4 Order2 - NR4 Order1",17.8106060606061,4.50774006272872,21,3.95111648248514,0.00365089792868881
"PR5 Order2 - NR5 Order1",9.24242424242424,4.62759004441135,21,1.99724352281078,0.117840174388588
"PR6 Order2 - NR6 Order1",8.25757575757576,4.3668881682793,21,1.89095196381672,0.117840174388588
