"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",-1.66666666666666,2.49670297262725,21,-0.667547035005471,1
"NR0 Order2 - NR2 Order2",1.66666666666666,2.1832807347464,21,0.763377169111629,1
"NR0 Order2 - NR3 Order2",2.41666666666667,2.59815142224059,21,0.930148507119182,1
"NR0 Order2 - NR4 Order2",0.916666666666659,2.44772793706164,21,0.374496958092109,1
"NR0 Order2 - NR5 Order2",2,3.07329887013384,21,0.650766516538921,1
"NR0 Order2 - NR6 Order2",3.08333333333333,2.47979448984804,21,1.24338260527479,1
