Mouse ID,Sex,Order,Phase,Hour,Meals,Snacks,Mega Meals
FEDXA01,M,2,PR,5,0.8571428571428571,0.2857142857142857,0.42857142857142855
FEDXA01,M,2,PR,6,0.14285714285714285,0.2857142857142857,0.42857142857142855
FEDXA01,M,2,PR,7,0.2857142857142857,0.2857142857142857,0.42857142857142855
FEDXA01,M,2,PR,8,0,0.14285714285714285,0.7142857142857143
FEDXA01,M,2,PR,9,0.42857142857142855,1,0.14285714285714285
FEDXA01,M,2,PR,10,0.5714285714285714,0.2857142857142857,0.2857142857142857
FEDXA01,M,2,PR,11,0.42857142857142855,0.5714285714285714,0.5714285714285714
FEDXA01,M,2,PR,12,1.2857142857142858,1,0.42857142857142855
FEDXA01,M,2,PR,13,1.7142857142857142,5.285714285714286,0.14285714285714285
FEDXA01,M,2,PR,14,1.8571428571428572,4,1
FEDXA01,M,2,PR,15,1.7142857142857142,4.285714285714286,1.2857142857142858
FEDXA01,M,2,PR,16,2.4285714285714284,3.7142857142857144,1.1428571428571428
FEDXA01,M,2,PR,17,2.2857142857142856,2.5714285714285716,0.8571428571428571
FEDXA01,M,2,PR,18,2.2857142857142856,3.5714285714285716,0.5714285714285714
FEDXA01,M,2,PR,19,0.42857142857142855,1,0.5714285714285714
FEDXA01,M,2,PR,20,1.2857142857142858,0.5714285714285714,0.8571428571428571
FEDXA01,M,2,PR,21,1,1,0.14285714285714285
FEDXA01,M,2,PR,22,1.5714285714285714,1.1428571428571428,0.7142857142857143
FEDXA01,M,2,PR,23,1.8571428571428572,1.7142857142857142,0.7142857142857143
FEDXA02,M,2,NR,0,0.8571428571428571,0.5714285714285714,0.2857142857142857
FEDXA02,M,2,NR,1,0.42857142857142855,0.7142857142857143,0.2857142857142857
FEDXA02,M,2,NR,2,1,0.8571428571428571,0.42857142857142855
FEDXA02,M,2,NR,3,1.1428571428571428,0.42857142857142855,0.42857142857142855
FEDXA02,M,2,NR,4,0.14285714285714285,0.2857142857142857,1.1428571428571428
FEDXA02,M,2,NR,5,0.2857142857142857,0.5714285714285714,0.8571428571428571
FEDXA02,M,2,NR,6,0.14285714285714285,0.14285714285714285,0.42857142857142855
FEDXA02,M,2,NR,7,0.14285714285714285,0.8571428571428571,0.14285714285714285
FEDXA02,M,2,NR,8,0.14285714285714285,0.14285714285714285,0
FEDXA02,M,2,NR,9,0.2857142857142857,0.5714285714285714,0.14285714285714285
FEDXA02,M,2,NR,10,0.14285714285714285,0.2857142857142857,0.2857142857142857
FEDXA02,M,2,NR,11,0.2857142857142857,0.5714285714285714,0.42857142857142855
FEDXA02,M,2,NR,12,1.2857142857142858,0.2857142857142857,0.42857142857142855
FEDXA02,M,2,NR,13,2.5714285714285716,1.5714285714285714,1.2857142857142858
FEDXA02,M,2,NR,14,2.2857142857142856,0.8571428571428571,1.5714285714285714
FEDXA02,M,2,NR,15,1.7142857142857142,0.5714285714285714,1.2857142857142858
FEDXA02,M,2,NR,16,0.8571428571428571,0.8571428571428571,1.8571428571428572
FEDXA02,M,2,NR,17,1.4285714285714286,1.1428571428571428,1.4285714285714286
FEDXA02,M,2,NR,18,0.8571428571428571,0.5714285714285714,1.5714285714285714
FEDXA02,M,2,NR,19,1,0.2857142857142857,0.7142857142857143
FEDXA02,M,2,NR,20,0.5714285714285714,0.14285714285714285,1.2857142857142858
FEDXA02,M,2,NR,21,0.42857142857142855,0.42857142857142855,0.5714285714285714
FEDXA02,M,2,NR,22,0.42857142857142855,0.14285714285714285,0.5714285714285714
FEDXA02,M,2,NR,23,1.4285714285714286,1.1428571428571428,0.42857142857142855
FEDXA02,M,2,PR,0,1.2857142857142858,1.1428571428571428,0.42857142857142855
FEDXA02,M,2,PR,1,3,0.8571428571428571,0
FEDXA02,M,2,PR,2,1.5714285714285714,0.8571428571428571,0.5714285714285714
FEDXA02,M,2,PR,3,0.8571428571428571,0.5714285714285714,0.42857142857142855
FEDXA02,M,2,PR,4,0.7142857142857143,0.2857142857142857,0.14285714285714285
FEDXA02,M,2,PR,5,0.7142857142857143,0.2857142857142857,0.2857142857142857
FEDXA02,M,2,PR,6,0,0.14285714285714285,0.7142857142857143
FEDXA02,M,2,PR,7,0.5714285714285714,0.7142857142857143,0.2857142857142857
FEDXA02,M,2,PR,8,0,0.14285714285714285,0.2857142857142857
FEDXA02,M,2,PR,9,1.1428571428571428,0.8571428571428571,0
FEDXA02,M,2,PR,10,0.7142857142857143,0,0.14285714285714285
FEDXA02,M,2,PR,11,0.8571428571428571,1.1428571428571428,0.42857142857142855
FEDXA02,M,2,PR,12,2.4285714285714284,1,0.2857142857142857
FEDXA02,M,2,PR,13,4.571428571428571,3,0.14285714285714285
FEDXA02,M,2,PR,14,3.7142857142857144,2.857142857142857,0.42857142857142855
FEDXA02,M,2,PR,15,2.4285714285714284,1.8571428571428572,1
FEDXA02,M,2,PR,16,3.857142857142857,1.2857142857142858,0.7142857142857143
FEDXA02,M,2,PR,17,2.4285714285714284,1.2857142857142858,0.8571428571428571
FEDXA02,M,2,PR,18,1.4285714285714286,0.42857142857142855,0.2857142857142857
FEDXA02,M,2,PR,19,2,1.4285714285714286,0.7142857142857143
FEDXA02,M,2,PR,20,1.2857142857142858,0.42857142857142855,0.7142857142857143
FEDXA02,M,2,PR,21,1.7142857142857142,0.2857142857142857,0.14285714285714285
FEDXA02,M,2,PR,22,1.7142857142857142,0.2857142857142857,0.5714285714285714
FEDXA02,M,2,PR,23,2.7142857142857144,0.7142857142857143,0.2857142857142857
FEDXA03,M,2,NR,0,0.42857142857142855,0.7142857142857143,1.1428571428571428
FEDXA03,M,2,NR,1,0,0.2857142857142857,1
FEDXA03,M,2,NR,2,1.2857142857142858,1,0.7142857142857143
FEDXA03,M,2,NR,3,1.2857142857142858,0.5714285714285714,1
FEDXA03,M,2,NR,4,0.8571428571428571,0.14285714285714285,1.1428571428571428
FEDXA03,M,2,NR,5,0.2857142857142857,0.14285714285714285,1.1428571428571428
FEDXA03,M,2,NR,6,0.14285714285714285,0.14285714285714285,0.5714285714285714
FEDXA03,M,2,NR,7,0,0,0.8571428571428571
FEDXA03,M,2,NR,8,0,0,0.42857142857142855
FEDXA03,M,2,NR,9,0.14285714285714285,0.14285714285714285,0.2857142857142857
FEDXA03,M,2,NR,10,0.42857142857142855,0,0.2857142857142857
FEDXA03,M,2,NR,11,0.14285714285714285,0,1
FEDXA03,M,2,NR,12,0.8571428571428571,0.14285714285714285,1.2857142857142858
FEDXA03,M,2,NR,13,4.142857142857143,1.4285714285714286,1.1428571428571428
FEDXA03,M,2,NR,14,1.4285714285714286,0.7142857142857143,3.2857142857142856
FEDXA03,M,2,NR,15,1.8571428571428572,1.5714285714285714,2.2857142857142856
FEDXA03,M,2,NR,16,0.8571428571428571,0.8571428571428571,2.5714285714285716
FEDXA03,M,2,NR,17,0.7142857142857143,0.7142857142857143,2.4285714285714284
FEDXA03,M,2,NR,18,0.2857142857142857,0.7142857142857143,2.142857142857143
FEDXA03,M,2,NR,19,0.14285714285714285,0.14285714285714285,2
FEDXA03,M,2,NR,20,0.14285714285714285,0.2857142857142857,0.8571428571428571
FEDXA03,M,2,NR,21,0,0,1
FEDXA03,M,2,NR,22,0.14285714285714285,0.2857142857142857,0.5714285714285714
FEDXA03,M,2,NR,23,0.2857142857142857,0.5714285714285714,1.4285714285714286
FEDXA03,M,2,PR,0,2.2857142857142856,1.5714285714285714,0.42857142857142855
FEDXA03,M,2,PR,1,1.5714285714285714,1.2857142857142858,0.42857142857142855
FEDXA03,M,2,PR,2,2.142857142857143,1.2857142857142858,0.42857142857142855
FEDXA03,M,2,PR,3,1,0.7142857142857143,0.2857142857142857
FEDXA03,M,2,PR,4,1.2857142857142858,0.7142857142857143,0.5714285714285714
FEDXA03,M,2,PR,5,0.5714285714285714,0.7142857142857143,0.2857142857142857
FEDXA03,M,2,PR,6,0.42857142857142855,0.2857142857142857,0.2857142857142857
FEDXA03,M,2,PR,7,0.5714285714285714,0.14285714285714285,0.2857142857142857
FEDXA03,M,2,PR,8,0.42857142857142855,0.2857142857142857,0
FEDXA03,M,2,PR,9,0.42857142857142855,0.14285714285714285,0.2857142857142857
FEDXA03,M,2,PR,10,0.7142857142857143,0.7142857142857143,0.5714285714285714
FEDXA03,M,2,PR,11,0.8571428571428571,0.2857142857142857,0.2857142857142857
FEDXA03,M,2,PR,12,2.142857142857143,1,0.5714285714285714
FEDXA03,M,2,PR,13,4.428571428571429,3.857142857142857,0.14285714285714285
FEDXA03,M,2,PR,14,4,3.857142857142857,0.7142857142857143
FEDXA03,M,2,PR,15,3.4285714285714284,3.5714285714285716,1
FEDXA03,M,2,PR,16,3.5714285714285716,1.2857142857142858,1.1428571428571428
FEDXA03,M,2,PR,17,3.7142857142857144,2.2857142857142856,1.1428571428571428
FEDXA03,M,2,PR,18,3.4285714285714284,1.8571428571428572,0.8571428571428571
FEDXA03,M,2,PR,19,2,0.7142857142857143,0.2857142857142857
FEDXA03,M,2,PR,20,1.4285714285714286,1.2857142857142858,0.7142857142857143
FEDXA03,M,2,PR,21,1.2857142857142858,0.14285714285714285,0.7142857142857143
FEDXA03,M,2,PR,22,0.2857142857142857,0.2857142857142857,0.7142857142857143
FEDXA03,M,2,PR,23,1.5714285714285714,1.7142857142857142,0.5714285714285714
FEDXA04,M,2,NR,0,0.2857142857142857,0.14285714285714285,0.42857142857142855
FEDXA04,M,2,NR,1,0.14285714285714285,0,0.42857142857142855
FEDXA04,M,2,NR,2,0.7142857142857143,1,0.8571428571428571
FEDXA04,M,2,NR,3,1.1428571428571428,0.42857142857142855,1.2857142857142858
FEDXA04,M,2,NR,4,0.42857142857142855,0.2857142857142857,0.5714285714285714
FEDXA04,M,2,NR,5,0.5714285714285714,0.14285714285714285,0.8571428571428571
FEDXA04,M,2,NR,6,0.14285714285714285,0,0
FEDXA04,M,2,NR,7,0.42857142857142855,0,0.5714285714285714
FEDXA04,M,2,NR,8,0,0,0.5714285714285714
FEDXA04,M,2,NR,9,0.5714285714285714,0,0.2857142857142857
FEDXA04,M,2,NR,10,0.14285714285714285,0,0.42857142857142855
FEDXA04,M,2,NR,11,0.2857142857142857,0,1
FEDXA04,M,2,NR,12,0.7142857142857143,0.42857142857142855,1.5714285714285714
FEDXA04,M,2,NR,13,2.142857142857143,2.5714285714285716,1.4285714285714286
FEDXA04,M,2,NR,14,1,1.4285714285714286,3.142857142857143
FEDXA04,M,2,NR,15,0.5714285714285714,2.2857142857142856,2.857142857142857
FEDXA04,M,2,NR,16,0.5714285714285714,0.5714285714285714,2.5714285714285716
FEDXA04,M,2,NR,17,0.2857142857142857,0,1.4285714285714286
FEDXA04,M,2,NR,18,0.5714285714285714,0.42857142857142855,1.4285714285714286
FEDXA04,M,2,NR,19,0.42857142857142855,0.14285714285714285,1.4285714285714286
FEDXA04,M,2,NR,20,0.42857142857142855,0.14285714285714285,0.42857142857142855
FEDXA04,M,2,NR,21,0,0.14285714285714285,0.7142857142857143
FEDXA04,M,2,NR,22,0.14285714285714285,0.14285714285714285,1
FEDXA04,M,2,NR,23,0.5714285714285714,0.5714285714285714,1.7142857142857142
FEDXA04,M,2,PR,0,1.7142857142857142,1.2857142857142858,0.2857142857142857
FEDXA04,M,2,PR,1,1.1428571428571428,0.5714285714285714,0.42857142857142855
FEDXA04,M,2,PR,2,0.2857142857142857,1,0.42857142857142855
FEDXA04,M,2,PR,3,1.2857142857142858,1,0.14285714285714285
FEDXA04,M,2,PR,4,0.42857142857142855,0.14285714285714285,0.5714285714285714
FEDXA04,M,2,PR,5,0.8571428571428571,0.5714285714285714,0.42857142857142855
FEDXA04,M,2,PR,6,0.14285714285714285,0.14285714285714285,0.42857142857142855
FEDXA04,M,2,PR,7,0.5714285714285714,0.42857142857142855,0.14285714285714285
FEDXA04,M,2,PR,8,0.14285714285714285,0,0.42857142857142855
FEDXA04,M,2,PR,9,0.8571428571428571,0,0.5714285714285714
FEDXA04,M,2,PR,10,0.42857142857142855,0.2857142857142857,0.14285714285714285
FEDXA04,M,2,PR,11,1.2857142857142858,0.14285714285714285,0.2857142857142857
FEDXA04,M,2,PR,12,2,1.2857142857142858,0.5714285714285714
FEDXA04,M,2,PR,13,2.4285714285714284,3,0.7142857142857143
FEDXA04,M,2,PR,14,3.2857142857142856,4,0.7142857142857143
FEDXA04,M,2,PR,15,3.5714285714285716,3,1
FEDXA04,M,2,PR,16,1.8571428571428572,2.142857142857143,1.5714285714285714
FEDXA04,M,2,PR,17,2.7142857142857144,3.142857142857143,1
FEDXA04,M,2,PR,18,2.7142857142857144,2.5714285714285716,0.8571428571428571
FEDXA04,M,2,PR,19,2.4285714285714284,0.7142857142857143,0.5714285714285714
FEDXA04,M,2,PR,20,0.8571428571428571,0.5714285714285714,0.2857142857142857
FEDXA04,M,2,PR,21,1.2857142857142858,0.42857142857142855,0.42857142857142855
FEDXA04,M,2,PR,22,1.1428571428571428,0.8571428571428571,0.2857142857142857
FEDXA04,M,2,PR,23,1.8571428571428572,1.2857142857142858,0.42857142857142855
FEDXA05,M,2,NR,0,1.5714285714285714,0.8571428571428571,1
FEDXA05,M,2,NR,1,0.7142857142857143,0,0.5714285714285714
FEDXA05,M,2,NR,2,1.5714285714285714,0,0.14285714285714285
FEDXA05,M,2,NR,3,0.8571428571428571,0.8571428571428571,0.2857142857142857
FEDXA05,M,2,NR,4,0.14285714285714285,0.14285714285714285,0.5714285714285714
FEDXA05,M,2,NR,5,0.5714285714285714,0.14285714285714285,0.7142857142857143
FEDXA05,M,2,NR,6,0,0.14285714285714285,0.14285714285714285
FEDXA05,M,2,NR,7,0,0,0.5714285714285714
FEDXA05,M,2,NR,8,0.2857142857142857,0.14285714285714285,0.5714285714285714
FEDXA05,M,2,NR,9,0,0,0.42857142857142855
FEDXA05,M,2,NR,10,0.5714285714285714,0,0.5714285714285714
FEDXA05,M,2,NR,11,1,0.2857142857142857,0.7142857142857143
FEDXA05,M,2,NR,12,2.2857142857142856,0.14285714285714285,0.8571428571428571
FEDXA05,M,2,NR,13,4.571428571428571,2.142857142857143,0.42857142857142855
FEDXA05,M,2,NR,14,3.857142857142857,2,1.8571428571428572
FEDXA05,M,2,NR,15,2.142857142857143,1.1428571428571428,1.7142857142857142
FEDXA05,M,2,NR,16,2,0.42857142857142855,1.7142857142857142
FEDXA05,M,2,NR,17,2,0.7142857142857143,2.142857142857143
FEDXA05,M,2,NR,18,1.5714285714285714,0.7142857142857143,2
FEDXA05,M,2,NR,19,0.2857142857142857,0.2857142857142857,1.2857142857142858
FEDXA05,M,2,NR,20,1.1428571428571428,1.1428571428571428,1.1428571428571428
FEDXA05,M,2,NR,21,0.42857142857142855,0.14285714285714285,1
FEDXA05,M,2,NR,22,0.5714285714285714,0.7142857142857143,0.7142857142857143
FEDXA05,M,2,NR,23,1.4285714285714286,0.2857142857142857,0.5714285714285714
FEDXA05,M,2,PR,0,2.142857142857143,1.1428571428571428,0.42857142857142855
FEDXA05,M,2,PR,1,1.4285714285714286,1.7142857142857142,0
FEDXA05,M,2,PR,2,2,1,0.2857142857142857
FEDXA05,M,2,PR,3,0.42857142857142855,0.7142857142857143,0.42857142857142855
FEDXA05,M,2,PR,4,0.7142857142857143,0.7142857142857143,0.42857142857142855
FEDXA05,M,2,PR,5,1,0.14285714285714285,0.5714285714285714
FEDXA05,M,2,PR,6,0.2857142857142857,0,0.14285714285714285
FEDXA05,M,2,PR,7,0.2857142857142857,0.14285714285714285,0.2857142857142857
FEDXA05,M,2,PR,8,0.14285714285714285,0.42857142857142855,0.7142857142857143
FEDXA05,M,2,PR,9,1,0.14285714285714285,0.14285714285714285
FEDXA05,M,2,PR,10,1,0.2857142857142857,0.42857142857142855
FEDXA05,M,2,PR,11,0.5714285714285714,0.7142857142857143,0.7142857142857143
FEDXA05,M,2,PR,12,2.5714285714285716,1.1428571428571428,0.42857142857142855
FEDXA05,M,2,PR,13,3.5714285714285716,4.714285714285714,0
FEDXA05,M,2,PR,14,4.428571428571429,3.142857142857143,0.2857142857142857
FEDXA05,M,2,PR,15,4.285714285714286,2.142857142857143,0.42857142857142855
FEDXA05,M,2,PR,16,6.285714285714286,1.7142857142857142,0.14285714285714285
FEDXA05,M,2,PR,17,3.4285714285714284,2.4285714285714284,0.14285714285714285
FEDXA05,M,2,PR,18,5.285714285714286,1,0.42857142857142855
FEDXA05,M,2,PR,19,3.857142857142857,1.7142857142857142,0.2857142857142857
FEDXA05,M,2,PR,20,2,0.42857142857142855,0.14285714285714285
FEDXA05,M,2,PR,21,1.7142857142857142,0.5714285714285714,0.2857142857142857
FEDXA05,M,2,PR,22,1,0.8571428571428571,0.2857142857142857
FEDXA05,M,2,PR,23,1.1428571428571428,0.8571428571428571,0.42857142857142855
FEDXA06,M,2,NR,0,1.5714285714285714,0.8571428571428571,0
FEDXA06,M,2,NR,1,0.42857142857142855,0.42857142857142855,0.14285714285714285
FEDXA06,M,2,NR,2,1.1428571428571428,0.8571428571428571,0
FEDXA06,M,2,NR,3,1.2857142857142858,2.2857142857142856,0
FEDXA06,M,2,NR,4,1.4285714285714286,0.14285714285714285,0.14285714285714285
FEDXA06,M,2,NR,5,0.7142857142857143,0.5714285714285714,0.42857142857142855
FEDXA06,M,2,NR,6,0,0.2857142857142857,0.14285714285714285
FEDXA06,M,2,NR,7,0.42857142857142855,0.2857142857142857,0.14285714285714285
FEDXA06,M,2,NR,8,0.8571428571428571,0,0.14285714285714285
FEDXA06,M,2,NR,9,0.42857142857142855,0,0
FEDXA06,M,2,NR,10,0.14285714285714285,0,0.42857142857142855
FEDXA06,M,2,NR,11,0.42857142857142855,0.14285714285714285,0.5714285714285714
FEDXA06,M,2,NR,12,1.7142857142857142,0.14285714285714285,0.14285714285714285
FEDXA06,M,2,NR,13,4.857142857142857,2,0.7142857142857143
FEDXA06,M,2,NR,14,1.2857142857142858,0.5714285714285714,2
FEDXA06,M,2,NR,15,3,1.5714285714285714,1
FEDXA06,M,2,NR,16,1.8571428571428572,1,1.1428571428571428
FEDXA06,M,2,NR,17,2.4285714285714284,0.7142857142857143,1.5714285714285714
FEDXA06,M,2,NR,18,2.857142857142857,0.5714285714285714,0.7142857142857143
FEDXA06,M,2,NR,19,0.5714285714285714,0.7142857142857143,1
FEDXA06,M,2,NR,20,0.8571428571428571,0.42857142857142855,0.8571428571428571
FEDXA06,M,2,NR,21,1.5714285714285714,0.42857142857142855,1
FEDXA06,M,2,NR,22,0.8571428571428571,0.5714285714285714,1.1428571428571428
FEDXA06,M,2,NR,23,1.5714285714285714,0.42857142857142855,0.5714285714285714
FEDXA06,M,2,PR,0,1.4285714285714286,2.2857142857142856,0
FEDXA06,M,2,PR,1,0.8571428571428571,2.2857142857142856,0
FEDXA06,M,2,PR,2,1,0.7142857142857143,0.14285714285714285
FEDXA06,M,2,PR,3,1.8571428571428572,1.1428571428571428,0.14285714285714285
FEDXA06,M,2,PR,4,2,0.2857142857142857,0
FEDXA06,M,2,PR,5,0.7142857142857143,0.2857142857142857,0.2857142857142857
FEDXA06,M,2,PR,6,0.5714285714285714,0.2857142857142857,0
FEDXA06,M,2,PR,7,0.7142857142857143,0.2857142857142857,0
FEDXA06,M,2,PR,8,0.5714285714285714,0.2857142857142857,0.2857142857142857
FEDXA06,M,2,PR,9,0,0,0.2857142857142857
FEDXA06,M,2,PR,10,0.7142857142857143,0.2857142857142857,0.2857142857142857
FEDXA06,M,2,PR,11,0.7142857142857143,0.42857142857142855,0
FEDXA06,M,2,PR,12,1.7142857142857142,1.1428571428571428,0.5714285714285714
FEDXA06,M,2,PR,13,5.285714285714286,4.428571428571429,0.14285714285714285
FEDXA06,M,2,PR,14,5,3.7142857142857144,0
FEDXA06,M,2,PR,15,4.857142857142857,3.7142857142857144,0.2857142857142857
FEDXA06,M,2,PR,16,3.5714285714285716,3.7142857142857144,0.14285714285714285
FEDXA06,M,2,PR,17,4.857142857142857,3.4285714285714284,0.2857142857142857
FEDXA06,M,2,PR,18,4.285714285714286,2.2857142857142856,0.14285714285714285
FEDXA06,M,2,PR,19,2.5714285714285716,1.5714285714285714,0.5714285714285714
FEDXA06,M,2,PR,20,1.8571428571428572,1.7142857142857142,0.2857142857142857
FEDXA06,M,2,PR,21,3.2857142857142856,3,0.2857142857142857
FEDXA06,M,2,PR,22,3.4285714285714284,1.8571428571428572,0.2857142857142857
FEDXA06,M,2,PR,23,3.2857142857142856,3.2857142857142856,0.14285714285714285
FEDXA07,M,1,NR,0,0.5714285714285714,0.2857142857142857,0.2857142857142857
FEDXA07,M,1,NR,1,1.4285714285714286,0.7142857142857143,0.14285714285714285
FEDXA07,M,1,NR,2,0.5714285714285714,0.2857142857142857,0.14285714285714285
FEDXA07,M,1,NR,3,0.5714285714285714,0.42857142857142855,0.7142857142857143
FEDXA07,M,1,NR,4,0.7142857142857143,0.14285714285714285,0.5714285714285714
FEDXA07,M,1,NR,5,0.2857142857142857,0.14285714285714285,0.42857142857142855
FEDXA07,M,1,NR,6,0.5714285714285714,0.14285714285714285,0.42857142857142855
FEDXA07,M,1,NR,7,0.42857142857142855,0,0.2857142857142857
FEDXA07,M,1,NR,8,0.2857142857142857,0,0.7142857142857143
FEDXA07,M,1,NR,9,0.2857142857142857,0,0.5714285714285714
FEDXA07,M,1,NR,10,0.14285714285714285,0.14285714285714285,0.7142857142857143
FEDXA07,M,1,NR,11,0.14285714285714285,0,0.7142857142857143
FEDXA07,M,1,NR,12,1.4285714285714286,0.2857142857142857,0.7142857142857143
FEDXA07,M,1,NR,13,1.5714285714285714,0.14285714285714285,0.8571428571428571
FEDXA07,M,1,NR,14,1.8571428571428572,0,1.4285714285714286
FEDXA07,M,1,NR,15,1.2857142857142858,0,1.2857142857142858
FEDXA07,M,1,NR,16,0.7142857142857143,0.42857142857142855,1.8571428571428572
FEDXA07,M,1,NR,17,0.8571428571428571,0.2857142857142857,2
FEDXA07,M,1,NR,18,1.7142857142857142,0.7142857142857143,1.1428571428571428
FEDXA07,M,1,NR,19,1.5714285714285714,0.5714285714285714,0.14285714285714285
FEDXA07,M,1,NR,20,0.7142857142857143,0.5714285714285714,1
FEDXA07,M,1,NR,21,0.2857142857142857,0,0.42857142857142855
FEDXA07,M,1,NR,22,0.5714285714285714,0.2857142857142857,0.8571428571428571
FEDXA07,M,1,NR,23,1.5714285714285714,0.5714285714285714,0.5714285714285714
FEDXA07,M,1,PR,0,0.42857142857142855,0.14285714285714285,0.7142857142857143
FEDXA07,M,1,PR,1,0.42857142857142855,0.2857142857142857,1
FEDXA07,M,1,PR,2,1.1428571428571428,0.8571428571428571,0.5714285714285714
FEDXA07,M,1,PR,3,1.1428571428571428,0.2857142857142857,0
FEDXA07,M,1,PR,4,1.2857142857142858,0.42857142857142855,0
FEDXA07,M,1,PR,5,0.5714285714285714,0.14285714285714285,0.5714285714285714
FEDXA07,M,1,PR,6,0.5714285714285714,0.5714285714285714,0
FEDXA07,M,1,PR,7,0.42857142857142855,0.14285714285714285,0.2857142857142857
FEDXA07,M,1,PR,8,0.42857142857142855,0,0.2857142857142857
FEDXA07,M,1,PR,9,0.14285714285714285,0,0.5714285714285714
FEDXA07,M,1,PR,10,0.42857142857142855,0.2857142857142857,0.5714285714285714
FEDXA07,M,1,PR,11,0.5714285714285714,0.14285714285714285,0.5714285714285714
FEDXA07,M,1,PR,12,1.1428571428571428,0.14285714285714285,0.8571428571428571
FEDXA07,M,1,PR,13,3,0.8571428571428571,0
FEDXA07,M,1,PR,14,3,1.1428571428571428,1.1428571428571428
FEDXA07,M,1,PR,15,3.5714285714285716,0.5714285714285714,0.7142857142857143
FEDXA07,M,1,PR,16,2.2857142857142856,0.2857142857142857,1
FEDXA07,M,1,PR,17,2.7142857142857144,0.5714285714285714,0.7142857142857143
FEDXA07,M,1,PR,18,2.857142857142857,0.7142857142857143,0.5714285714285714
FEDXA07,M,1,PR,19,0.8571428571428571,0.2857142857142857,0.2857142857142857
FEDXA07,M,1,PR,20,0.5714285714285714,0.14285714285714285,1.1428571428571428
FEDXA07,M,1,PR,21,1,0.14285714285714285,0
FEDXA07,M,1,PR,22,0.7142857142857143,0,0.5714285714285714
FEDXA07,M,1,PR,23,1,0.42857142857142855,0.7142857142857143
FEDXA08,M,1,NR,0,1.1428571428571428,0.8571428571428571,0.42857142857142855
FEDXA08,M,1,NR,1,1.5714285714285714,1,0.14285714285714285
FEDXA08,M,1,NR,2,0.8571428571428571,0.42857142857142855,0.14285714285714285
FEDXA08,M,1,NR,3,0.8571428571428571,0.5714285714285714,0.42857142857142855
FEDXA08,M,1,NR,4,0.8571428571428571,0.5714285714285714,0.2857142857142857
FEDXA08,M,1,NR,5,0.5714285714285714,0,0.14285714285714285
FEDXA08,M,1,NR,6,0.14285714285714285,0,0.2857142857142857
FEDXA08,M,1,NR,7,0.5714285714285714,0.2857142857142857,0
FEDXA08,M,1,NR,8,0.14285714285714285,0,0.42857142857142855
FEDXA08,M,1,NR,9,0.2857142857142857,0,0.5714285714285714
FEDXA08,M,1,NR,10,0.14285714285714285,0,0.5714285714285714
FEDXA08,M,1,NR,11,0,0,0.7142857142857143
FEDXA08,M,1,NR,12,0.42857142857142855,0.42857142857142855,1
FEDXA08,M,1,NR,13,1.5714285714285714,1.1428571428571428,1
FEDXA08,M,1,NR,14,3,0.7142857142857143,0.8571428571428571
